11/5/2009	7:07:00 PM	47.61737	-122.32167
11/5/2009	7:07:05 PM	47.61740	-122.32167
11/5/2009	7:07:10 PM	47.61737	-122.32165
11/5/2009	7:07:15 PM	47.61733	-122.32168
11/5/2009	7:07:20 PM	47.61737	-122.32173
11/5/2009	7:07:25 PM	47.61737	-122.32173
11/5/2009	7:07:30 PM	47.61737	-122.32170
11/5/2009	7:07:35 PM	47.61738	-122.32167
11/5/2009	7:07:40 PM	47.61740	-122.32162
11/5/2009	7:07:45 PM	47.61747	-122.32167
11/5/2009	7:07:50 PM	47.61743	-122.32173
11/5/2009	7:07:55 PM	47.61743	-122.32180
11/5/2009	7:08:00 PM	47.61748	-122.32178
11/5/2009	7:08:05 PM	47.61743	-122.32183
11/5/2009	7:08:10 PM	47.61745	-122.32173
11/5/2009	7:08:15 PM	47.61752	-122.32165
11/5/2009	7:08:20 PM	47.61752	-122.32168
11/5/2009	7:08:25 PM	47.61750	-122.32167
11/5/2009	7:08:30 PM	47.61753	-122.32168
11/5/2009	7:08:35 PM	47.61750	-122.32167
11/5/2009	7:08:40 PM	47.61743	-122.32175
11/5/2009	7:08:45 PM	47.61748	-122.32168
11/5/2009	7:08:50 PM	47.61752	-122.32162
11/5/2009	7:08:55 PM	47.61752	-122.32165
11/5/2009	7:09:00 PM	47.61750	-122.32172
11/5/2009	7:09:05 PM	47.61748	-122.32167
11/5/2009	7:09:10 PM	47.61747	-122.32165
11/5/2009	7:09:15 PM	47.61747	-122.32163
11/5/2009	7:09:20 PM	47.61752	-122.32157
11/5/2009	7:09:25 PM	47.61758	-122.32160
11/5/2009	7:09:30 PM	47.61758	-122.32168
11/5/2009	7:09:35 PM	47.61753	-122.32170
11/5/2009	7:09:40 PM	47.61763	-122.32160
11/5/2009	7:09:45 PM	47.61760	-122.32163
11/5/2009	7:09:50 PM	47.61747	-122.32167
11/5/2009	7:09:55 PM	47.61738	-122.32167
11/5/2009	7:10:00 PM	47.61747	-122.32163
11/5/2009	7:10:05 PM	47.61753	-122.32167
11/5/2009	7:10:10 PM	47.61753	-122.32167
11/5/2009	7:10:15 PM	47.61757	-122.32167
11/5/2009	7:10:20 PM	47.61752	-122.32167
11/5/2009	7:10:25 PM	47.61750	-122.32162
11/5/2009	7:10:30 PM	47.61750	-122.32162
11/5/2009	7:10:35 PM	47.61745	-122.32167
11/5/2009	7:10:40 PM	47.61750	-122.32158
11/5/2009	7:10:45 PM	47.61750	-122.32172
